submissionDate,state,totalCases,newCases,totalDeaths,newDeaths
08/03/2021,AS,0,0,0,0
06/27/2020,FL,138025,8262,3624,49
11/28/2020,FL,969826,7160,19642,103
07/12/2021,HI,37081,56,518,0
09/26/2020,PW,0,0,0,0
09/17/2021,GA,1525114,5592,24577,117
11/16/2021,AR,520725,814,8592,13
04/11/2020,PW,0,0,0,0
06/11/2021,WV,162939,94,2849,1
11/01/2020,NYC,268965,874,23714,10
01/28/2020,FL,0,0,0,0
06/05/2020,PR,1421,19,130,0
11/13/2021,CO,794560,3262,8620,0
01/25/2020,UT,0,0,0,0
10/18/2020,HI,13989,82,187,1
05/20/2020,MP,21,0,2,0
06/22/2020,GA,65944,1271,2648,5
11/08/2020,AK,18888,507,133,5
05/07/2021,KS,310582,234,5016,17
02/16/2020,WV,0,0,0,0
03/10/2021,OK,436820,401,7026,9
04/02/2020,UT,1165,153,7,0
07/13/2020,UT,30722,545,220,4
08/31/2020,MP,56,0,2,0
06/19/2021,GA,1130725,321,21296,19
02/09/2022,FL,5722477,10147,70086,147
12/12/2021,PR,189518,0,3276,0
06/08/2020,MP,27,1,2,0
09/07/2020,FL,634023,1776,14762,91
06/30/2021,PR,141323,68,2537,0
08/03/2021,UT,435439,728,2471,5
12/13/2020,AK,40198,641,257,3
04/01/2022,UT,927922,0,4721,7
04/24/2021,MP,164,0,2,0
10/30/2020,PR,35811,414,821,10
06/06/2021,PR,140295,68,2507,1
09/29/2020,CO,72156,554,2046,2
05/17/2021,KS,312073,124,5040,2
02/11/2022,AR,804145,1947,9977,40
04/05/2021,OK,443444,160,7167,4
05/09/2020,AS,0,0,0,0
08/29/2021,MA,756659,1432,18225,3
01/18/2021,MP,129,1,2,0
06/15/2021,FL,2309398,1790,37632,24
02/24/2022,UT,921531,627,4397,5
12/06/2021,FL,3729179,1774,62373,27
06/07/2020,UT,12117,178,121,0
02/04/2022,PR,462543,0,3925,0
07/31/2021,MA,720481,701,18082,0
02/29/2020,PW,0,0,0,0
03/02/2020,MA,1,0,0,0
09/17/2021,UT,490985,1749,2787,8
02/11/2020,OK,1,0,0,0
12/10/2021,HI,85833,157,1034,5
11/13/2020,MA,183095,2906,10328,22
06/24/2020,PR,1760,59,139,1
05/04/2021,OK,449914,222,7266,5
08/17/2020,HI,5322,134,40,0
08/21/2021,AR,434027,2520,6645,31
06/01/2021,PW,1,0,0,0
03/02/2021,HI,27532,33,436,0
12/23/2020,FL,1219638,12823,22175,113
01/19/2022,NYC,2161429,12688,37235,106
12/31/2021,WV,328162,0,5336,0
10/25/2021,MP,291,0,3,0
12/20/2020,PW,0,0,0,0
03/03/2022,NYC,2280648,702,39877,20
05/17/2021,PW,0,0,0,0
09/04/2020,KS,45220,1280,481,23
12/06/2020,UT,215407,2563,939,0
10/24/2021,UT,538895,0,3128,0
09/15/2021,PW,7,2,0,0
05/20/2020,AK,404,3,11,0
02/20/2022,PW,3563,100,6,1
04/16/2020,PR,600,54,47,0
02/08/2022,AS,18,0,0,0
07/01/2021,OK,458483,303,7395,2
11/27/2020,AS,3,0,0,0
08/24/2020,GA,264540,2441,5156,24
06/03/2020,PW,0,0,0,0
09/15/2021,AK,94105,1066,453,2
11/01/2021,AS,4,0,0,0
03/14/2021,GA,1033786,819,18215,-1
11/09/2021,TX,4251485,5359,70862,96
10/31/2020,CO,111505,2979,2285,7
01/12/2021,PR,86195,194,1660,20
01/17/2022,CO,1152917,7228,10659,43
03/24/2022,PR,478285,246,4159,1
05/24/2021,HI,34688,34,493,0
11/11/2021,MA,869293,0,19138,0
04/27/2021,PR,131733,274,2279,5
03/22/2021,MP,157,0,2,0
01/20/2021,FL,1578107,12673,26863,176
05/08/2021,CO,532372,1443,6355,3
10/05/2021,FL,3609518,3840,59308,132
02/03/2022,AK,213606,0,1060,0
10/14/2021,KS,422372,910,6151,0
06/19/2020,PW,0,0,0,0
11/25/2021,OK,663916,751,11223,0
04/09/2020,KS,1106,30,44,5
08/09/2021,FL,2810460,20809,42191,296
06/05/2021,NYC,950624,184,33302,14
10/27/2020,GA,379592,2039,7844,17
09/13/2020,NYC,240560,344,23457,6
07/25/2021,CO,576430,567,6918,4
06/06/2020,PW,0,0,0,0
06/23/2020,KS,12465,0,259,0
10/11/2020,OK,107408,979,1535,28
11/12/2020,AR,128006,1809,2144,18
07/20/2020,NYC,225264,236,23172,11
07/17/2021,NYC,962468,593,33482,4
01/28/2021,PW,0,0,0,0
04/09/2020,MP,11,3,2,0
02/15/2021,OK,427000,351,6665,20
02/23/2021,NYC,709241,2868,29017,61
10/23/2021,MA,842652,0,18911,0
01/03/2021,HI,21539,122,287,0
09/10/2021,MP,250,0,2,0
02/01/2020,PR,0,0,0,0
01/15/2022,AS,11,0,0,0
06/05/2020,AR,8651,226,152,1
11/06/2020,MP,98,2,2,0
02/15/2021,NYC,680657,3028,28428,86
06/18/2021,TX,2973171,934,51274,11
11/13/2021,UT,571507,0,3347,0
10/18/2021,KS,424802,508,6170,3
07/21/2020,TX,341739,9305,7428,257
03/05/2021,MP,144,0,2,0
06/02/2020,TX,66568,1688,1967,28
06/04/2021,NYC,950440,268,33288,11
03/19/2020,NYC,7556,2455,32,11
02/21/2022,AS,57,0,0,0
06/25/2020,HI,849,16,17,0
01/28/2020,NYC,0,0,0,0
06/15/2020,WV,2322,32,88,0
08/11/2020,FL,537211,7897,11166,187
08/05/2020,TX,459887,8706,10965,215
01/09/2021,AS,3,0,0,0
01/06/2021,CO,360596,2216,4991,0
05/31/2021,PR,139895,15,2495,2
06/22/2021,MA,709476,33,17977,1
04/02/2022,MP,11153,0,33,0
11/24/2020,PW,0,0,0,0
07/29/2020,GA,182243,3567,3642,79
08/22/2020,NYC,234400,248,23360,6
03/20/2022,OK,1030615,0,13730,0
04/25/2021,FL,2168864,3586,35428,43
05/26/2021,GA,1121472,549,20735,36
02/11/2020,FL,0,0,0,0
04/23/2020,PW,0,0,0,0
09/20/2021,AS,1,1,0,0
07/31/2020,NYC,228542,312,23263,5
08/02/2021,CO,583096,632,6956,5
12/29/2021,WV,325514,1976,5305,17
04/14/2020,MA,28163,1296,1402,131
05/20/2021,KS,312793,202,5053,0
09/17/2021,FL,3506263,10015,55968,292
04/05/2020,GA,6649,296,219,11
10/08/2021,AR,501518,739,7810,8
07/06/2020,NYC,219963,131,23031,6
01/29/2022,PW,1407,0,0,0
02/13/2021,UT,360584,943,1790,5
05/19/2021,HI,34395,95,489,0
05/27/2021,NYC,948436,394,33203,6
03/07/2020,MP,0,0,0,0
03/30/2022,AR,832815,97,11218,7
03/15/2021,WV,135678,210,2531,1
04/04/2021,TX,2793524,1714,48895,36
10/26/2021,FL,3662896,1954,61080,49
02/20/2021,PW,0,0,0,0
12/08/2021,PW,10,0,0,0
07/08/2020,MA,104961,162,8296,28
08/01/2020,GA,194466,3732,3825,73
07/02/2020,UT,23921,535,183,8
05/06/2020,NYC,184008,1584,19869,192
09/22/2021,AS,1,0,0,0
05/17/2021,MA,702338,299,17772,19
10/27/2020,AR,107679,952,1857,24
07/26/2021,KS,328755,498,5243,2
10/23/2020,CO,95200,1591,2211,13
10/03/2021,KS,412512,605,6070,1
03/25/2021,UT,383260,527,2088,6
03/13/2020,PW,0,0,0,0
12/11/2021,MP,1774,260,5,0
06/09/2021,AR,342927,201,5854,2
04/19/2021,GA,1085161,889,19784,26
03/16/2022,KS,769046,226,8088,60
11/14/2020,PW,0,0,0,0
02/27/2020,HI,0,0,0,0
10/22/2020,HI,14284,99,206,3
02/15/2021,UT,361756,462,1796,2
01/08/2022,PW,21,0,0,0
02/10/2020,WV,0,0,0,0
04/20/2020,PW,0,0,0,0
10/12/2021,GA,1609681,1758,27335,52
03/30/2022,FL,5849905,2354,73409,5
10/04/2021,KS,413119,607,6071,1
08/17/2020,NYC,233029,166,23342,6
06/03/2021,MA,707523,258,17893,7
07/03/2020,TX,183532,7555,3623,135
07/27/2021,TX,3075316,8500,51890,37
01/01/2022,OK,708938,0,11555,0
09/08/2020,MP,59,1,2,0
07/26/2020,MP,39,1,2,0
04/05/2021,UT,387514,173,2133,-59
06/05/2021,PR,140227,75,2506,1
02/03/2020,MA,1,0,0,0
12/23/2021,PR,208028,0,3288,0
05/29/2020,GA,44145,626,1971,-2
02/11/2022,FL,5741178,8897,70438,178
04/07/2021,NYC,876549,4257,31652,55
01/13/2022,MP,3802,51,20,0
02/08/2021,AR,307373,637,5106,30
09/07/2021,OK,572223,1300,8217,23
06/06/2020,AR,9101,450,154,2
11/18/2020,MP,103,0,2,0
01/25/2020,GA,0,0,0,0
06/05/2020,UT,11252,237,120,1
02/14/2022,AS,57,0,0,0
07/07/2020,KS,16901,0,280,0
10/23/2020,TX,851572,6472,18566,92
09/17/2020,PR,20903,736,588,8
06/03/2021,UT,406825,343,2308,3
04/03/2022,NYC,2314593,4527,40093,5
07/25/2020,AR,37981,732,399,5
01/05/2021,PW,0,0,0,0
11/27/2021,PW,10,0,0,0
06/26/2021,TX,2984022,1845,51409,14
02/11/2020,PR,0,0,0,0
02/07/2020,CO,0,0,0,0
11/13/2020,FL,855572,4431,18556,78
12/14/2021,PR,189835,134,3277,1
12/20/2020,FL,1185442,10676,21816,131
11/19/2020,KS,128594,0,1326,0
07/22/2020,TX,351618,9879,7700,272
06/18/2020,PR,1646,11,135,0
06/06/2021,UT,407642,223,2311,0
02/01/2021,PW,0,0,0,0
07/25/2020,KS,25109,0,326,0
09/26/2021,AK,105687,1287,526,6
09/01/2020,FL,617587,2490,14164,100
12/14/2020,TX,1482141,9430,27183,221
07/23/2021,MA,715180,624,18046,5
05/13/2021,OK,451331,140,7284,1
08/03/2020,AS,0,0,0,0
11/18/2020,HI,16577,62,222,1
12/15/2021,CO,871149,1786,9779,39
04/20/2021,MA,675162,1188,17500,10
02/04/2022,AS,18,0,0,0
09/19/2020,CO,66191,655,2013,4
10/27/2020,TX,874367,7292,18978,122
07/23/2020,AR,36259,1013,386,6
11/20/2021,GA,1654649,0,30162,0
04/30/2020,FL,33473,976,1462,49
10/25/2021,PW,10,0,0,0
11/04/2020,PW,0,0,0,0
12/22/2020,FL,1206815,11149,22062,124
01/13/2022,UT,739206,12990,3943,7
12/16/2020,PW,0,0,0,0
10/19/2020,TX,828527,4748,18216,85
01/07/2022,MP,3598,80,19,1
09/23/2020,GA,325550,1691,6773,96
01/19/2021,HI,24483,59,321,2
09/30/2021,NYC,1085896,1921,34283,25
03/13/2021,AS,4,0,0,0
08/17/2020,WV,8632,68,160,0
03/20/2021,MP,157,0,2,0
08/09/2020,PR,10479,329,265,0
11/30/2020,PR,55692,391,1118,26
05/27/2020,GA,42681,709,1909,35
10/24/2020,OK,124229,1575,1796,28
04/08/2021,MP,160,0,2,0
10/31/2020,TX,900596,7145,19471,111
12/19/2021,MP,2422,47,8,1
07/12/2021,AR,357473,671,5955,3
04/20/2021,OK,446956,321,7231,4
06/09/2021,PR,140415,62,2514,0
03/20/2022,FL,5835502,664,73255,32
04/22/2021,AR,334222,513,5711,5
02/24/2022,WV,487446,1240,6288,38
10/09/2021,GA,1604419,1752,27189,47
08/02/2021,NYC,980129,1590,33559,11
11/01/2020,GA,390428,1435,7981,2
01/28/2020,MP,0,0,0,0
02/10/2022,CO,1315041,2576,11583,45
11/22/2021,AS,5,0,0,0
09/09/2021,MA,775149,2407,18332,18
01/07/2022,AS,11,0,0,0
11/08/2020,CO,137849,3502,2394,5
12/16/2020,MA,304112,5952,11637,50
07/21/2021,PR,143970,434,2554,1
08/18/2020,CO,54921,271,1899,3
08/08/2020,PR,10150,390,265,0
10/02/2021,KS,411907,605,6069,1
03/21/2020,GA,701,86,20,6
04/25/2020,KS,3056,279,117,6
01/12/2021,GA,773692,9193,11662,187
08/10/2021,MA,730381,1334,18112,14
06/13/2021,KS,315931,81,5106,0
09/11/2021,AR,473885,1749,7232,33
11/24/2020,PR,51123,482,1044,13
06/01/2020,UT,10101,157,114,1
01/13/2021,GA,782288,8596,11803,141
02/01/2021,MA,526423,2398,14900,68
09/25/2020,CO,69881,712,2037,4
01/22/2021,UT,333118,2649,1571,24
07/15/2021,MP,187,0,2,0
03/06/2020,HI,1,0,0,0
10/07/2021,PW,7,0,0,0
05/10/2020,CO,20094,361,971,4
10/24/2020,PW,0,0,0,0
07/23/2021,OK,472498,1322,7468,1
02/01/2020,FL,0,0,0,0
08/18/2021,AK,78407,633,404,4
07/20/2021,KS,324957,770,5198,0
02/06/2022,MP,6102,211,23,0
04/08/2021,GA,1069689,1490,19374,69
09/02/2021,MA,763673,1767,18272,15
06/17/2021,UT,410746,369,2324,0
05/11/2021,OK,451064,178,7280,2
10/31/2020,WV,24460,470,457,6
11/19/2020,PR,48083,1083,991,17
08/21/2020,NYC,234152,296,23354,1
12/02/2020,OK,228879,4045,3057,56
12/30/2020,KS,222433,6371,2741,193
07/30/2020,HI,2085,122,26,0
08/13/2021,AK,76343,313,395,0
05/01/2021,HI,32882,188,480,0
11/18/2021,AS,5,0,0,0
02/22/2021,OK,430526,429,6819,22
05/05/2020,GA,28196,602,1258,47
07/16/2020,PR,4136,363,167,3
09/02/2021,FL,3321318,18331,51160,396
01/23/2020,AR,0,0,0,0
09/05/2021,UT,471757,1164,2671,6
01/25/2022,PR,448538,4229,3754,50
01/22/2020,GA,0,0,0,0
05/26/2021,PW,0,0,0,0
10/23/2021,AK,128084,0,673,0
11/14/2020,PR,44631,562,921,0
09/15/2020,HI,10904,98,99,0
09/15/2021,NYC,1060926,2101,34049,13
07/23/2020,NYC,226253,355,23199,6
12/28/2020,AS,3,0,0,0
12/18/2021,PR,193120,1755,3284,5
02/24/2021,AK,55800,177,322,0
03/09/2022,KS,768422,552,8003,15
05/16/2021,HI,34180,116,489,1
03/16/2020,AS,0,0,0,0
07/21/2020,AR,34665,738,374,11
03/30/2020,HI,252,22,0,0
02/27/2020,KS,0,0,0,0
08/18/2020,OK,53962,826,884,11
12/11/2020,MP,113,0,2,0
11/27/2020,AK,30016,724,194,5
01/27/2022,AR,762401,6016,9596,22
12/10/2020,AR,178854,2202,2820,34
03/01/2022,FL,5810045,1755,72406,69
05/28/2020,OK,7084,112,356,2
10/10/2020,PR,28011,249,719,0
01/09/2022,KS,566062,0,7096,0
02/22/2022,TX,6523116,5858,82627,192
05/30/2021,AS,0,0,0,0
03/17/2022,UT,926322,173,4556,3
12/25/2020,MA,341925,0,12192,67
05/07/2020,OK,5035,72,285,7
02/02/2020,AS,0,0,0,0
10/01/2020,GA,337302,1585,7063,42
04/13/2020,HI,513,6,9,0
10/18/2021,MP,288,0,3,0
02/21/2021,TX,2588101,4484,45462,145
03/30/2022,AS,3483,0,3,0
08/26/2021,UT,458589,1491,2615,10
11/08/2020,HI,15834,127,220,1
07/26/2021,AK,71286,179,377,0
02/22/2020,UT,0,0,0,0
10/15/2021,NYC,1107088,831,34446,6
12/19/2021,CO,879586,1879,9862,0
03/14/2020,NYC,682,355,3,1
01/28/2021,AS,3,0,0,0
02/04/2020,FL,0,0,0,0
05/14/2020,CO,21324,451,1090,31
08/11/2020,WV,7875,121,147,6
08/28/2021,HI,58436,927,584,5
07/21/2020,MP,37,0,2,0
08/30/2021,UT,463204,1111,2628,3
08/31/2020,KS,42612,1564,446,3
01/31/2021,MP,132,0,2,0
02/17/2021,WV,128405,288,2225,9
09/16/2020,UT,60769,764,437,-1
11/16/2021,FL,3697110,1782,61882,23
03/05/2022,HI,231222,0,1336,0
02/07/2022,KS,748520,4027,7725,9
10/03/2021,TX,4068619,2677,64732,142
07/12/2021,UT,420214,414,2399,2
05/19/2020,MA,87925,873,6440,75
09/28/2021,WV,237002,340,3578,10
08/01/2021,PW,2,0,0,0
05/16/2020,TX,46999,1801,1534,31
05/04/2020,AR,3469,38,80,4
04/23/2021,AS,0,0,0,0
03/01/2022,CO,1334198,499,11794,22
01/06/2021,GA,713840,7686,11165,93
08/30/2021,MA,758094,1435,18229,4
02/17/2021,MP,135,1,2,0
01/21/2021,UT,330469,2161,1547,30
08/10/2021,AK,75295,239,392,1
05/23/2021,CO,547042,605,6505,2
09/22/2020,NYC,243396,184,23498,5
12/06/2021,TX,4346792,3874,72989,3
01/04/2022,TX,4798692,53553,74796,60
02/26/2021,AK,56052,102,322,0
12/03/2020,AS,3,0,0,0
06/23/2020,UT,18660,525,163,3
05/21/2021,UT,403984,300,2289,10
06/03/2021,KS,314689,166,5080,0
08/22/2021,TX,3445183,11832,53994,66
09/04/2021,NYC,1042123,1499,33899,11
05/09/2021,MP,169,0,2,0
05/03/2020,WV,1195,11,50,0
06/17/2020,OK,12127,553,405,3
04/13/2021,TX,2826806,7277,49275,48
02/06/2022,PW,2719,160,0,0
01/21/2021,NYC,561787,6477,26377,86
12/07/2021,KS,477789,0,6743,0
09/30/2020,MA,132116,532,9486,17
10/21/2020,UT,98006,1363,557,6
07/30/2021,AR,385113,2544,6123,13
11/11/2021,HI,82710,128,961,3
12/13/2021,KS,489354,3245,6875,45
11/26/2020,PR,53522,908,1062,0
05/04/2021,NYC,933848,768,32733,30
05/19/2020,AR,4923,110,102,2
12/02/2021,HI,84968,120,1016,1
04/05/2021,FL,2049098,5536,34373,52
08/12/2021,NYC,999270,2032,33641,9
04/05/2020,MP,8,0,1,0
05/30/2020,MP,22,0,2,0
09/27/2020,CO,71127,608,2041,1
01/05/2021,CO,358380,1673,4991,47
04/26/2021,CO,513662,997,6255,4
02/12/2022,GA,2434131,0,34076,0
08/13/2021,WV,172277,430,2980,3
10/31/2020,OK,133945,1770,1946,24
05/10/2021,AK,66350,78,343,0
02/03/2020,UT,0,0,0,0
06/22/2020,OK,14345,271,414,0
12/28/2021,FL,4061331,52541,62959,53
11/20/2021,WV,288247,635,4726,0
01/21/2021,CO,392582,2074,5440,18
06/02/2021,MA,707265,134,17886,3
05/27/2021,TX,2940203,1289,50837,29
06/22/2020,CO,31447,143,1651,4
11/03/2020,PR,37515,319,839,2
12/20/2020,PR,72151,1029,1370,14
04/21/2021,WV,149888,426,2800,11
10/22/2020,TX,845100,6291,18474,88
03/18/2022,PR,477113,254,4153,0
01/31/2020,AS,0,0,0,0
02/15/2020,CO,0,0,0,0
07/04/2021,KS,318941,213,5161,1
09/29/2021,OK,613765,1880,8995,25
02/11/2022,MA,1648656,2847,22791,54
04/19/2020,PW,0,0,0,0
02/27/2022,FL,5806152,1827,72262,79
08/27/2021,MP,232,0,2,0
11/11/2021,AS,4,0,0,0
01/29/2021,PW,0,0,0,0
07/28/2020,KS,26172,0,335,0
10/18/2021,GA,1619015,1106,27940,58
08/23/2021,HI,54608,570,561,0
05/29/2021,MA,706783,224,17868,14
09/03/2020,CO,59808,313,1955,3
07/12/2020,KS,18611,0,284,0
12/03/2020,FL,1015467,9975,20082,92
07/11/2021,HI,37025,91,518,0
12/13/2020,KS,185294,0,2072,0
09/03/2020,UT,54061,458,416,1
11/07/2021,PR,185243,67,3236,0
12/03/2021,AR,532168,1174,8699,6
03/25/2022,HI,233569,0,1361,0
02/02/2020,PW,0,0,0,0
05/31/2020,FL,55132,699,2648,37
03/01/2020,AK,0,0,0,0
05/08/2020,HI,619,2,17,0
07/19/2020,FL,351740,10230,6338,200
07/23/2021,PR,144645,357,2555,0
09/14/2020,TX,663404,3970,15899,65
07/08/2020,AS,0,0,0,0
03/31/2020,AR,560,56,8,1
05/10/2021,TX,2905863,753,50292,34
03/05/2022,WV,492276,0,6440,0
03/09/2020,KS,1,0,0,0
01/27/2022,TX,6083750,34796,77555,234
03/11/2020,KS,1,0,0,0
03/26/2020,PW,0,0,0,0
09/18/2021,PW,7,0,0,0
05/22/2021,WV,159940,205,2772,0
05/04/2020,NYC,181609,1091,19472,223
05/04/2021,MA,692589,854,17639,7
03/16/2022,CO,1340803,446,11872,2
07/07/2021,WV,164346,67,2901,0
02/26/2021,WV,131234,421,2291,1
04/14/2020,AK,285,8,9,0
09/24/2021,AS,1,0,0,0
01/04/2022,HI,119830,1500,1083,0
04/29/2020,NYC,171412,2335,18219,315
01/08/2021,PW,0,0,0,0
04/02/2022,GA,2500259,0,37057,0
03/24/2022,AS,2262,269,1,1
10/29/2020,PR,35397,285,811,6
07/30/2021,OK,482963,2328,7506,4
04/29/2020,PR,820,18,81,0
10/27/2021,HI,81051,175,884,1
11/25/2021,PW,10,0,0,0
09/09/2021,TX,3763626,29566,57932,408
09/19/2021,MP,263,5,2,0
11/14/2020,WV,32792,1153,574,9
10/03/2020,HI,12768,69,142,0
07/04/2020,OK,22074,592,453,3
11/16/2020,GA,426236,1247,8967,10
03/06/2020,AS,0,0,0,0
02/24/2021,AS,4,0,0,0
05/02/2021,GA,1102789,1302,20212,0
03/23/2020,AK,38,13,1,0
12/19/2020,PR,71122,416,1356,2
04/04/2020,HI,388,15,4,1
02/16/2020,NYC,0,0,0,0
04/01/2021,TX,2786642,3337,48773,49
06/19/2021,CO,560491,353,6725,6
03/08/2022,UT,924891,100,4485,24
04/26/2020,AS,0,0,0,0
02/22/2020,TX,0,0,0,0
05/08/2021,PW,0,0,0,0
07/19/2020,PW,0,0,0,0
02/08/2022,MA,1639656,2128,22602,130
10/31/2021,GA,1634093,0,29065,0
10/22/2020,MA,147215,1049,9846,16
01/31/2022,GA,2368052,21534,32976,108
07/02/2020,AK,1020,38,18,0
10/17/2021,GA,1617909,1105,27882,54
10/17/2020,NYC,257601,733,23626,9
01/07/2021,GA,723630,9790,11230,65
10/23/2021,TX,4192541,3771,69001,209
02/10/2022,NYC,2261612,1509,39259,63
01/29/2022,AR,768061,0,9616,0
06/19/2020,HI,788,12,17,0
02/05/2022,MA,1630462,0,22379,0
08/11/2021,AS,0,0,0,0
03/17/2020,KS,16,5,1,0
11/06/2020,AK,17774,511,125,0
03/10/2022,CO,1338615,494,11840,5
01/13/2022,AS,11,0,0,0
08/16/2021,HI,49727,522,549,0
10/12/2020,KS,67862,2055,771,8
06/29/2020,PR,1915,35,141,0
12/10/2021,MP,1514,0,5,0
04/15/2021,AS,0,0,0,0
12/30/2021,NYC,1562082,46433,35389,38
01/07/2021,MA,411601,7548,13115,73
06/12/2020,WV,2249,32,88,2
08/30/2020,AS,0,0,0,0
03/16/2020,MA,197,33,0,0
12/07/2020,OK,242370,2007,3338,49
05/16/2020,AK,394,4,11,0
07/05/2021,TX,2994817,346,51507,9
10/10/2021,KS,418774,566,6135,4
09/09/2021,HI,67346,421,629,7
07/18/2021,MA,712782,255,18022,1
02/28/2022,PR,473523,185,4114,5
07/02/2021,PR,141443,56,2540,2
06/11/2021,KS,315769,135,5106,3
12/25/2020,TX,1657857,4335,29718,222
12/15/2021,PR,190306,471,3278,1
01/03/2022,AR,574572,1750,9221,25
07/29/2020,KS,26870,698,349,14
04/11/2020,TX,12561,890,386,35
03/29/2021,MA,631031,1500,17178,26
06/23/2021,MA,709544,68,17982,5
05/19/2020,TX,49912,1219,1609,28
03/12/2021,TX,2710849,6505,47584,75
01/10/2021,TX,1954406,15855,34485,304
08/27/2020,CO,57727,367,1931,4
08/23/2020,MA,115850,0,8949,15
06/03/2020,MP,23,1,2,0
08/05/2021,HI,42770,635,535,0
11/03/2021,PR,184731,142,3229,2
10/30/2021,MP,307,9,3,0
04/03/2020,GA,5931,488,198,22
12/03/2020,KS,162061,0,1679,0
03/13/2020,AK,1,1,0,0
08/20/2021,FL,3059593,22478,45976,422
02/27/2021,PR,101773,289,2023,0
06/06/2021,TX,2953238,637,51065,23
06/20/2021,CO,560748,257,6731,6
06/28/2021,KS,317651,117,5150,3
09/22/2020,MP,69,1,2,0
07/22/2021,CO,574410,768,6901,6
06/21/2021,CO,560974,226,6736,5
09/21/2021,FL,3538689,10165,56917,231
07/01/2020,AS,0,0,0,0
05/21/2020,AK,404,0,11,0
02/10/2022,MP,7010,226,23,0
07/02/2020,KS,14990,0,272,0
01/08/2021,WV,97898,1896,1554,36
04/09/2020,OK,2456,113,97,3
02/28/2020,PR,0,0,0,0
02/19/2022,MA,1661206,0,23109,0
03/02/2022,PR,473709,186,4122,8
05/29/2021,GA,1123343,632,20837,17
08/06/2020,PR,9361,409,254,5
06/30/2020,AK,944,36,17,0
02/20/2021,WV,129364,309,2254,6
08/02/2020,TX,436711,6226,10351,192
03/17/2021,HI,28423,66,448,0
04/21/2021,AS,0,0,0,0
10/04/2021,UT,513509,1100,2951,4
03/21/2020,MP,0,0,0,0
06/02/2021,WV,161967,109,2800,3
01/21/2022,AK,188612,6327,1018,0
01/25/2022,HI,202064,1855,1135,0
02/02/2021,TX,2415490,23047,41666,244
08/31/2020,MA,118784,301,9068,12
05/26/2020,WV,1854,72,74,1
11/15/2021,PW,10,0,0,0
01/02/2021,PW,0,0,0,0
05/21/2021,OK,452283,118,7290,0
06/07/2021,MA,708195,112,17915,4
06/13/2020,KS,11047,0,243,0
07/14/2020,AK,1580,43,22,1
11/25/2020,FL,949953,10121,19373,78
07/30/2020,AS,0,0,0,0
12/26/2021,PW,10,0,0,0
03/31/2021,UT,385641,514,2122,4
02/27/2021,AS,4,0,0,0
11/02/2020,KS,89277,4096,1046,17
08/03/2021,AK,73257,269,384,2
04/09/2021,CO,486036,1891,6150,7
07/14/2020,UT,31196,474,226,6
02/08/2022,FL,5712330,12869,69939,191
10/20/2020,MP,86,0,2,0
06/13/2020,AR,12095,548,177,1
03/13/2022,HI,231844,0,1342,0
09/08/2021,MP,248,0,2,0
03/16/2021,AR,327456,396,5493,12
07/24/2021,TX,3062715,6482,51830,28
09/06/2020,CO,60811,281,1972,1
04/29/2021,OK,448967,243,7256,1
08/11/2021,WV,171202,546,2974,2
05/26/2021,CO,549593,743,6531,11
06/12/2021,HI,35693,98,503,0
07/26/2021,PR,145444,119,2557,1
12/31/2021,UT,636992,0,3787,0
06/11/2020,HI,694,15,17,0
01/25/2021,NYC,584424,4325,26694,85
02/01/2020,GA,0,0,0,0
12/21/2021,HI,91202,692,1061,0
04/26/2020,OK,3952,62,217,3
12/01/2021,TX,4319782,3620,72707,100
02/27/2020,UT,0,0,0,0
07/15/2020,WV,4557,150,98,1
11/30/2021,WV,294794,780,4868,31
10/25/2021,AR,510406,161,8292,11
07/28/2020,MA,108740,178,8587,13
03/04/2020,AR,0,0,0,0
10/18/2020,CO,88574,1053,2176,0
02/10/2020,PW,0,0,0,0
01/20/2022,UT,814388,11608,4019,22
11/24/2020,OK,204882,4334,2688,54
01/07/2022,TX,4946867,54263,75128,114
06/11/2021,NYC,952361,151,33328,0
07/02/2021,TX,2992614,1911,51480,10
05/24/2020,UT,8500,169,98,1
06/08/2020,UT,12429,312,126,5
08/28/2020,AK,5118,116,52,0
08/18/2021,GA,1287667,8014,22103,43
02/18/2022,UT,918222,999,4359,15
08/23/2020,UT,49728,312,385,0
02/25/2020,PR,0,0,0,0
09/19/2021,PR,178962,187,3068,5
01/05/2021,MA,397202,4634,12957,71
01/09/2022,TX,5043610,42791,75281,48
02/23/2020,TX,0,0,0,0
10/21/2021,CO,725260,3266,7994,23
08/26/2020,CO,57360,251,1927,1
01/15/2021,AS,3,0,0,0
07/12/2020,NYC,222261,327,23085,5
03/31/2020,AK,128,10,6,0
05/05/2020,MA,70271,1184,4871,142
11/21/2020,TX,1183847,14922,22618,155
02/23/2021,PR,100775,101,2000,9
03/20/2021,GA,1044134,1717,18530,66
12/23/2020,MA,335988,4814,12044,50
11/30/2020,MA,226132,1168,10848,43
11/19/2020,WV,37399,1122,623,11
12/04/2021,HI,85203,117,1021,4
03/11/2022,TX,6597153,7878,84882,102
03/20/2020,WV,8,3,0,0
02/03/2022,UT,895459,3482,4160,10
01/13/2022,MA,1411613,21709,20872,37
02/02/2021,NYC,625387,3845,27350,75
03/22/2022,PW,3976,10,6,0
10/21/2020,CO,92038,1139,2194,12
01/12/2022,FL,4956139,55105,64340,152
09/30/2020,HI,12480,107,136,2
